Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
17/01/2021;17.720,00;17.820,00;18.000,00;17.660,00;208,68K;-0,56%
16/01/2021;17.820,00;17.700,00;18.140,00;17.620,00;231,85K;-0,89%
15/01/2021;17.980,00;17.920,00;18.100,00;17.900,00;281,55K;0,33%
14/01/2021;17.920,00;17.980,00;18.100,00;17.780,00;314,93K;-0,33%
13/01/2021;17.980,00;18.200,00;18.220,00;17.980,00;96,89K;-1,43%
12/01/2021;18.240,00;17.900,00;18.300,00;17.900,00;245,85K;1,22%
11/01/2021;18.020,00;18.100,00;18.260,00;18.000,00;29,34K;-2,07%
10/01/2021;18.400,00;18.200,00;18.400,00;18.000,00;299,71K;0,99%
09/01/2021;18.220,00;18.500,00;18.620,00;18.220,00;57,87K;-1,62%
08/01/2021;18.520,00;18.480,00;18.520,00;18.260,00;51,68K;0,11%
07/01/2021;18.500,00;18.440,00;18.540,00;18.300,00;133,12K;0,98%
06/01/2021;18.320,00;17.980,00;18.320,00;17.860,00;189,56K;1,22%
05/01/2021;18.100,00;18.140,00;18.140,00;17.940,00;83,10K;1,00%
04/01/2021;17.920,00;17.860,00;18.000,00;17.780,00;271,21K;0,34%
03/01/2021;17.860,00;17.660,00;17.900,00;17.580,00;174,39K;1,94%
02/01/2021;17.520,00;17.000,00;17.720,00;17.000,00;197,47K;0,11%
01/01/2021;17.500,00;18.200,00;18.200,00;17.500,00;156,65K;-4,58%
31/12/2020;18.340,00;18.040,00;18.340,00;18.040,00;171,74K;1,66%
30/12/2020;18.040,00;18.360,00;18.480,00;18.040,00;123,71K;-1,85%
29/12/2020;18.380,00;18.360,00;18.540,00;18.160,00;263,15K;0,00%
28/12/2020;18.380,00;17.980,00;18.380,00;17.820,00;280,29K;2,57%
27/12/2020;17.920,00;18.000,00;18.000,00;17.760,00;144,20K;0,45%
26/12/2020;17.840,00;18.000,00;18.180,00;17.840,00;206,84K;-0,89%
25/12/2020;18.000,00;18.200,00;18.300,00;17.840,00;72,34K;-1,21%
24/12/2020;18.220,00;17.980,00;18.220,00;17.800,00;192,46K;2,02%
23/12/2020;17.860,00;17.820,00;18.000,00;17.820,00;81,06K;-0,45%
22/12/2020;17.940,00;18.180,00;18.380,00;17.940,00;157,16K;-0,88%
21/12/2020;18.100,00;18.000,00;18.180,00;17.720,00;258,92K;1,69%
20/12/2020;17.800,00;18.000,00;18.000,00;17.520,00;212,28K;0,56%
19/12/2020;17.700,00;18.100,00;18.120,00;17.600,00;161,00K;-2,85%
18/12/2020;18.220,00;18.320,00;18.400,00;18.220,00;137,14K;-0,44%
17/12/2020;18.300,00;18.400,00;18.520,00;18.100,00;300,16K;-2,14%
16/12/2020;18.700,00;18.720,00;18.760,00;18.420,00;333,39K;-0,21%
15/12/2020;18.740,00;18.180,00;18.740,00;18.180,00;339,57K;2,85%
14/12/2020;18.220,00;18.480,00;18.720,00;18.220,00;199,50K;-1,41%
13/12/2020;18.480,00;18.500,00;18.540,00;18.260,00;251,04K;1,54%
12/12/2020;18.200,00;18.680,00;18.780,00;18.200,00;1,59M;-2,67%
11/12/2020;18.700,00;18.280,00;18.700,00;18.280,00;432,10K;2,19%
10/12/2020;18.300,00;17.840,00;18.300,00;17.840,00;473,17K;2,58%
09/12/2020;17.840,00;17.740,00;18.020,00;17.740,00;387,24K;0,68%
08/12/2020;17.720,00;17.740,00;17.780,00;17.620,00;233,94K;0,80%
07/12/2020;17.580,00;17.700,00;17.800,00;17.260,00;162,76K;-1,24%
06/12/2020;17.800,00;18.000,00;18.140,00;17.720,00;275,83K;-1,22%
05/12/2020;18.020,00;17.820,00;18.140,00;17.700,00;505,23K;1,69%
04/12/2020;17.720,00;17.900,00;17.900,00;17.720,00;87,12K;-1,12%
03/12/2020;17.920,00;18.240,00;18.240,00;17.920,00;83,53K;-1,21%
02/12/2020;18.140,00;18.100,00;18.140,00;17.740,00;127,57K;1,23%
01/12/2020;17.920,00;18.180,00;18.280,00;17.920,00;408,92K;-1,43%
30/11/2020;18.180,00;18.200,00;18.300,00;17.900,00;147,79K;-0,66%
29/11/2020;18.300,00;18.000,00;18.300,00;17.980,00;218,39K;1,67%
28/11/2020;18.000,00;18.000,00;18.000,00;17.780,00;187,54K;1,24%
27/11/2020;17.780,00;17.600,00;17.980,00;17.580,00;83,14K;1,02%
26/11/2020;17.600,00;17.540,00;17.600,00;17.360,00;312,00K;0,46%
25/11/2020;17.520,00;17.860,00;17.960,00;17.520,00;211,43K;-1,90%
24/11/2020;17.860,00;18.080,00;18.180,00;17.600,00;271,60K;-1,22%
23/11/2020;18.080,00;18.480,00;18.500,00;18.080,00;104,39K;-2,16%
22/11/2020;18.480,00;18.320,00;18.480,00;18.240,00;194,02K;0,76%
21/11/2020;18.340,00;17.820,00;18.340,00;17.820,00;59,74K;0,99%
20/11/2020;18.160,00;18.180,00;18.180,00;17.860,00;220,34K;-0,11%
19/11/2020;18.180,00;18.200,00;18.200,00;18.000,00;298,34K;0,66%
18/11/2020;18.060,00;18.020,00;18.220,00;17.940,00;120,19K;0,22%
17/11/2020;18.020,00;18.060,00;18.100,00;17.880,00;91,42K;-0,22%
16/11/2020;18.060,00;18.020,00;18.280,00;18.020,00;154,33K;-0,88%
15/11/2020;18.220,00;18.540,00;18.560,00;18.220,00;175,15K;-1,51%
14/11/2020;18.500,00;18.240,00;18.500,00;18.240,00;164,08K;0,54%
13/11/2020;18.400,00;18.520,00;18.660,00;18.200,00;331,30K;-1,08%
12/11/2020;18.600,00;18.540,00;18.660,00;18.420,00;338,01K;0,22%
11/11/2020;18.560,00;18.680,00;18.720,00;18.560,00;1,78M;-0,75%
10/11/2020;18.700,00;18.940,00;18.940,00;18.700,00;340,54K;-1,06%
09/11/2020;18.900,00;18.560,00;18.900,00;18.540,00;157,14K;0,64%
08/11/2020;18.780,00;18.440,00;18.780,00;18.400,00;547,34K;2,40%
07/11/2020;18.340,00;18.120,00;18.440,00;17.920,00;215,90K;1,33%
06/11/2020;18.100,00;17.920,00;18.300,00;17.420,00;352,67K;0,89%
05/11/2020;17.940,00;17.600,00;17.940,00;17.480,00;239,42K;1,93%
04/11/2020;17.600,00;17.120,00;17.600,00;17.120,00;492,06K;1,15%
03/11/2020;17.400,00;17.400,00;17.400,00;17.240,00;31,96K;0,00%
02/11/2020;17.400,00;17.320,00;17.400,00;17.080,00;366,18K;0,58%
01/11/2020;17.300,00;17.300,00;17.340,00;17.220,00;137,25K;0,00%
31/10/2020;17.300,00;17.200,00;17.300,00;17.140,00;134,96K;0,58%
30/10/2020;17.200,00;17.000,00;17.200,00;17.000,00;286,21K;0,58%
29/10/2020;17.100,00;17.080,00;17.120,00;17.000,00;209,45K;0,12%
28/10/2020;17.080,00;17.100,00;17.100,00;17.000,00;170,23K;-0,12%
27/10/2020;17.100,00;17.000,00;17.100,00;16.700,00;236,41K;0,59%
26/10/2020;17.000,00;17.080,00;17.100,00;16.920,00;508,03K;-0,23%
25/10/2020;17.040,00;17.300,00;17.300,00;16.940,00;574,06K;-1,39%
24/10/2020;17.280,00;16.820,00;17.280,00;16.800,00;119,22K;1,05%
23/10/2020;17.100,00;16.820,00;17.100,00;16.820,00;311,72K;1,66%
22/10/2020;16.820,00;16.600,00;17.100,00;16.600,00;36,41K;-0,47%
21/10/2020;16.900,00;17.040,00;17.200,00;16.740,00;194,27K;-0,71%
20/10/2020;17.020,00;17.280,00;17.280,00;16.720,00;78,51K;-0,12%
19/10/2020;17.040,00;16.720,00;17.300,00;16.720,00;49,11K;1,91%
18/10/2020;16.720,00;17.000,00;17.000,00;16.700,00;128,53K;0,24%
17/10/2020;16.680,00;16.260,00;17.000,00;16.260,00;1,26M;2,71%
16/10/2020;16.240,00;16.460,00;16.560,00;16.240,00;519,72K;-1,81%
15/10/2020;16.540,00;16.220,00;16.700,00;16.220,00;292,58K;1,47%
14/10/2020;16.300,00;15.960,00;16.300,00;15.960,00;188,01K;2,13%
13/10/2020;15.960,00;16.300,00;16.440,00;15.900,00;539,76K;-2,09%
12/10/2020;16.300,00;16.440,00;16.440,00;16.300,00;175,73K;-0,85%
11/10/2020;16.440,00;16.500,00;16.500,00;16.320,00;200,14K;0,00%
10/10/2020;16.440,00;16.500,00;16.600,00;16.320,00;469,51K;-0,36%
09/10/2020;16.500,00;16.680,00;16.680,00;16.500,00;250,04K;-1,08%
08/10/2020;16.680,00;16.640,00;16.700,00;16.540,00;204,35K;-0,12%
07/10/2020;16.700,00;16.680,00;16.800,00;16.660,00;177,87K;0,12%
06/10/2020;16.680,00;16.440,00;16.780,00;16.440,00;137,60K;-0,60%
05/10/2020;16.780,00;16.200,00;16.800,00;16.200,00;114,39K;1,33%
04/10/2020;16.560,00;16.200,00;16.560,00;16.200,00;155,93K;2,22%
03/10/2020;16.200,00;16.140,00;16.380,00;16.140,00;323,55K;0,12%
02/10/2020;16.180,00;16.020,00;16.180,00;15.980,00;823,57K;1,00%
01/10/2020;16.020,00;15.980,00;16.100,00;15.980,00;171,72K;0,25%
30/09/2020;15.980,00;16.000,00;16.040,00;15.980,00;407,80K;-0,13%
29/09/2020;16.000,00;16.340,00;16.340,00;15.900,00;134,01K;-0,99%
28/09/2020;16.160,00;16.100,00;16.160,00;15.900,00;317,97K;1,00%
27/09/2020;16.000,00;15.980,00;16.100,00;15.940,00;175,60K;0,00%
26/09/2020;16.000,00;16.100,00;16.280,00;16.000,00;28,25K;0,00%
25/09/2020;16.000,00;15.900,00;16.080,00;15.520,00;559,91K;0,63%
24/09/2020;15.900,00;16.100,00;16.100,00;15.800,00;246,47K;-1,24%
23/09/2020;16.100,00;16.120,00;16.240,00;16.020,00;193,91K;0,63%
22/09/2020;16.000,00;16.100,00;16.400,00;16.000,00;776,96K;-0,62%
21/09/2020;16.100,00;15.620,00;16.100,00;15.620,00;915,76K;3,07%
20/09/2020;15.620,00;15.740,00;15.740,00;15.620,00;15,22K;1,43%
19/09/2020;15.400,00;15.600,00;15.620,00;15.300,00;170,57K;-1,41%
18/09/2020;15.620,00;15.700,00;15.800,00;15.480,00;333,18K;-0,76%
17/09/2020;15.740,00;15.580,00;15.800,00;15.440,00;481,01K;1,55%
16/09/2020;15.500,00;15.460,00;15.580,00;15.400,00;996,98K;0,26%
15/09/2020;15.460,00;15.240,00;15.480,00;15.200,00;339,79K;1,44%
14/09/2020;15.240,00;15.180,00;15.380,00;15.020,00;105,67K;0,79%
13/09/2020;15.120,00;15.260,00;15.340,00;14.980,00;188,85K;0,80%
12/09/2020;15.000,00;14.760,00;15.140,00;14.760,00;612,33K;1,63%
11/09/2020;14.760,00;14.900,00;15.200,00;14.380,00;735,57K;-0,94%
10/09/2020;14.900,00;15.060,00;15.400,00;14.900,00;246,51K;-1,06%
09/09/2020;15.060,00;15.000,00;15.060,00;14.700,00;319,34K;0,40%
08/09/2020;15.000,00;15.000,00;15.240,00;14.980,00;589,97K;0,00%
07/09/2020;15.000,00;15.180,00;15.280,00;14.900,00;246,77K;-1,19%
06/09/2020;15.180,00;15.080,00;15.180,00;14.900,00;1,03M;0,00%
05/09/2020;15.180,00;15.300,00;15.460,00;15.100,00;194,24K;-0,91%
04/09/2020;15.320,00;15.600,00;15.800,00;15.140,00;435,06K;-1,79%
03/09/2020;15.600,00;15.680,00;15.680,00;15.400,00;904,05K;0,78%
02/09/2020;15.480,00;15.100,00;15.880,00;15.060,00;16,39M;2,52%
01/09/2020;15.100,00;15.040,00;15.480,00;15.040,00;1,92M;-0,40%
31/08/2020;15.160,00;15.300,00;15.660,00;15.160,00;160,32K;-0,92%
30/08/2020;15.300,00;15.300,00;15.400,00;15.000,00;161,31K;-0,65%
29/08/2020;15.400,00;15.500,00;15.500,00;15.020,00;223,84K;-0,65%
28/08/2020;15.500,00;15.780,00;15.780,00;15.200,00;109,55K;0,00%
27/08/2020;15.500,00;15.820,00;15.820,00;15.500,00;206,38K;-2,15%
26/08/2020;15.840,00;16.200,00;16.200,00;15.840,00;287,68K;-2,22%
25/08/2020;16.200,00;16.640,00;16.640,00;16.160,00;144,73K;-1,46%
24/08/2020;16.440,00;16.680,00;16.680,00;16.380,00;66,13K;1,48%
23/08/2020;16.200,00;16.200,00;16.300,00;16.140,00;501,42K;0,00%
22/08/2020;16.200,00;16.460,00;16.500,00;16.200,00;81,14K;-0,61%
21/08/2020;16.300,00;16.140,00;16.320,00;16.140,00;374,91K;0,37%
20/08/2020;16.240,00;16.300,00;16.300,00;16.100,00;102,60K;1,37%
19/08/2020;16.020,00;16.100,00;16.100,00;15.900,00;100,17K;-0,12%
18/08/2020;16.040,00;16.360,00;16.360,00;15.920,00;71,83K;0,88%
17/08/2020;15.900,00;16.000,00;16.280,00;15.580,00;549,47K;0,00%
16/08/2020;15.900,00;17.000,00;17.000,00;15.900,00;1,21M;-6,47%
15/08/2020;17.000,00;17.360,00;17.420,00;17.000,00;344,32K;-2,07%
14/08/2020;17.360,00;17.400,00;17.460,00;17.320,00;177,24K;-0,23%
13/08/2020;17.400,00;17.200,00;17.440,00;17.200,00;20,65K;1,28%
12/08/2020;17.180,00;17.200,00;17.440,00;17.140,00;28,09K;-0,58%
11/08/2020;17.280,00;17.180,00;17.560,00;17.180,00;188,76K;-0,69%
10/08/2020;17.400,00;17.400,00;17.400,00;17.300,00;155,51K;0,00%
09/08/2020;17.400,00;17.580,00;17.940,00;17.400,00;543,04K;-1,02%
08/08/2020;17.580,00;17.300,00;17.740,00;17.140,00;63,37K;1,15%
07/08/2020;17.380,00;17.320,00;17.380,00;17.200,00;187,71K;0,46%
06/08/2020;17.300,00;17.940,00;17.940,00;17.080,00;74,75K;0,58%
05/08/2020;17.200,00;18.500,00;18.500,00;17.120,00;262,46K;-3,70%
04/08/2020;17.860,00;18.500,00;18.700,00;17.860,00;346,70K;-3,98%
03/08/2020;18.600,00;18.940,00;18.940,00;18.520,00;95,16K;-1,80%
02/08/2020;18.940,00;19.100,00;19.160,00;18.940,00;9,33K;-0,84%
01/08/2020;19.100,00;18.840,00;19.100,00;18.480,00;290,33K;1,38%
31/07/2020;18.840,00;19.000,00;19.060,00;18.840,00;1,60M;-0,84%
30/07/2020;19.000,00;19.120,00;19.300,00;18.920,00;112,50K;-1,55%
29/07/2020;19.300,00;19.340,00;19.380,00;19.120,00;91,21K;-0,31%
28/07/2020;19.360,00;19.380,00;19.480,00;19.200,00;128,16K;-0,10%
27/07/2020;19.380,00;19.260,00;19.460,00;19.260,00;177,25K;0,62%
26/07/2020;19.260,00;19.100,00;19.260,00;19.020,00;418,38K;0,84%
25/07/2020;19.100,00;19.160,00;19.380,00;19.100,00;551,28K;-1,14%
24/07/2020;19.320,00;19.440,00;19.440,00;19.200,00;227,28K;0,84%
23/07/2020;19.160,00;19.320,00;19.340,00;19.160,00;125,88K;-0,31%
22/07/2020;19.220,00;19.500,00;19.660,00;19.140,00;2,58M;-1,44%
21/07/2020;19.500,00;19.620,00;19.700,00;19.400,00;135,60K;-1,02%
20/07/2020;19.700,00;19.600,00;19.760,00;19.600,00;35,80K;1,03%
19/07/2020;19.500,00;19.640,00;19.660,00;19.340,00;56,21K;-1,02%
18/07/2020;19.700,00;19.620,00;19.800,00;19.620,00;36,06K;-0,51%
17/07/2020;19.800,00;19.540,00;19.900,00;19.540,00;155,91K;-0,50%
16/07/2020;19.900,00;19.400,00;19.900,00;19.360,00;195,95K;3,11%
15/07/2020;19.300,00;19.260,00;19.300,00;19.060,00;92,92K;0,00%
14/07/2020;19.300,00;19.320,00;19.320,00;19.200,00;84,75K;0,52%
13/07/2020;19.200,00;19.560,00;19.560,00;19.200,00;86,04K;-1,84%
12/07/2020;19.560,00;19.400,00;19.700,00;19.400,00;125,45K;0,82%
11/07/2020;19.400,00;19.600,00;19.680,00;19.400,00;193,72K;-1,42%
10/07/2020;19.680,00;19.460,00;19.680,00;19.460,00;158,76K;1,13%
09/07/2020;19.460,00;19.360,00;19.600,00;19.340,00;74,59K;0,52%
08/07/2020;19.360,00;19.660,00;19.660,00;19.340,00;249,42K;-1,53%
07/07/2020;19.660,00;19.760,00;19.760,00;19.620,00;46,71K;0,31%
06/07/2020;19.600,00;19.580,00;19.680,00;19.540,00;104,15K;-0,20%
05/07/2020;19.640,00;19.540,00;19.660,00;19.440,00;141,94K;0,51%
04/07/2020;19.540,00;19.300,00;19.600,00;19.300,00;93,38K;0,21%
03/07/2020;19.500,00;19.000,00;19.580,00;19.000,00;290,23K;1,88%
02/07/2020;19.140,00;19.100,00;19.220,00;19.060,00;144,15K;0,31%
01/07/2020;19.080,00;18.900,00;19.080,00;18.900,00;103,60K;0,42%
30/06/2020;19.000,00;18.720,00;19.060,00;18.700,00;76,55K;0,00%
29/06/2020;19.000,00;19.080,00;19.100,00;19.000,00;151,53K;-0,42%
28/06/2020;19.080,00;19.080,00;19.140,00;18.900,00;210,81K;0,10%
27/06/2020;19.060,00;19.020,00;19.240,00;19.020,00;202,13K;0,00%
26/06/2020;19.060,00;19.080,00;19.200,00;19.000,00;174,59K;-0,31%
25/06/2020;19.120,00;19.540,00;19.540,00;19.120,00;108,35K;-2,15%
24/06/2020;19.540,00;19.900,00;19.900,00;19.540,00;162,17K;-1,71%
23/06/2020;19.880,00;19.800,00;19.900,00;19.800,00;20,30K;0,40%
22/06/2020;19.800,00;19.860,00;19.940,00;19.800,00;116,03K;-0,30%
21/06/2020;19.860,00;19.520,00;19.860,00;19.520,00;249,95K;2,16%
20/06/2020;19.440,00;19.780,00;19.780,00;19.400,00;158,54K;-1,32%
19/06/2020;19.700,00;19.380,00;19.700,00;19.380,00;158,74K;1,65%
18/06/2020;19.380,00;19.000,00;19.500,00;18.900,00;274,71K;2,00%
17/06/2020;19.000,00;19.180,00;19.200,00;19.000,00;299,43K;0,00%
16/06/2020;19.000,00;19.320,00;19.320,00;19.000,00;380,39K;-1,66%
15/06/2020;19.320,00;19.200,00;19.500,00;19.200,00;574,13K;0,63%
14/06/2020;19.200,00;19.380,00;19.620,00;19.200,00;128,20K;-1,74%
13/06/2020;19.540,00;19.680,00;19.680,00;19.380,00;182,76K;-0,81%
12/06/2020;19.700,00;19.680,00;19.800,00;19.680,00;524,35K;0,00%
11/06/2020;19.700,00;19.440,00;19.700,00;19.400,00;586,10K;1,44%
10/06/2020;19.420,00;19.060,00;19.520,00;19.040,00;311,12K;0,10%
09/06/2020;19.400,00;19.000,00;19.400,00;19.000,00;303,01K;2,54%
08/06/2020;18.920,00;19.160,00;19.300,00;18.920,00;201,16K;-1,97%
07/06/2020;19.300,00;19.300,00;19.380,00;19.200,00;246,19K;-0,92%
06/06/2020;19.480,00;19.580,00;19.580,00;19.400,00;142,43K;-0,51%
05/06/2020;19.580,00;19.600,00;19.600,00;19.440,00;348,30K;0,82%
04/06/2020;19.420,00;19.600,00;19.600,00;19.240,00;416,21K;-0,92%
03/06/2020;19.600,00;19.560,00;19.620,00;19.480,00;72,81K;0,93%
02/06/2020;19.420,00;19.440,00;19.440,00;19.300,00;676,63K;-0,10%
01/06/2020;19.440,00;19.440,00;19.700,00;19.420,00;248,13K;0,00%
31/05/2020;19.440,00;19.300,00;19.600,00;19.200,00;211,78K;0,73%
30/05/2020;19.300,00;19.140,00;19.300,00;19.140,00;100,42K;1,58%
29/05/2020;19.000,00;19.000,00;19.340,00;18.940,00;126,80K;0,00%
28/05/2020;19.000,00;19.180,00;19.180,00;18.880,00;172,48K;1,06%
27/05/2020;18.800,00;18.760,00;19.000,00;18.760,00;126,72K;0,21%
26/05/2020;18.760,00;18.700,00;18.760,00;18.540,00;328,87K;0,54%
25/05/2020;18.660,00;18.740,00;18.740,00;18.560,00;114,79K;-0,21%
24/05/2020;18.700,00;18.740,00;18.940,00;18.460,00;163,09K;-0,74%
23/05/2020;18.840,00;19.000,00;19.220,00;18.840,00;183,54K;-0,84%
22/05/2020;19.000,00;19.300,00;19.300,00;19.000,00;56,50K;-1,55%
21/05/2020;19.300,00;19.360,00;19.360,00;18.980,00;107,35K;0,00%
20/05/2020;19.300,00;19.060,00;19.300,00;19.060,00;34,53K;0,10%
19/05/2020;19.280,00;19.020,00;19.360,00;19.020,00;93,29K;1,37%
18/05/2020;19.020,00;18.940,00;19.280,00;18.900,00;121,76K;0,42%
17/05/2020;18.940,00;18.980,00;19.360,00;18.920,00;157,45K;-2,67%
16/05/2020;19.460,00;18.920,00;19.460,00;18.920,00;61,58K;0,83%
15/05/2020;19.300,00;19.400,00;19.480,00;19.100,00;203,07K;2,99%
14/05/2020;18.740,00;19.960,00;19.960,00;18.740,00;445,60K;-6,11%
13/05/2020;19.960,00;20.000,00;20.000,00;19.720,00;137,05K;-0,20%
12/05/2020;20.000,00;20.120,00;20.200,00;20.000,00;373,14K;-0,60%
11/05/2020;20.120,00;19.600,00;20.120,00;19.600,00;116,19K;1,21%
10/05/2020;19.880,00;19.960,00;20.000,00;19.680,00;215,14K;-0,30%
09/05/2020;19.940,00;19.940,00;20.200,00;19.920,00;78,46K;-2,06%
08/05/2020;20.360,00;19.900,00;20.360,00;19.840,00;314,81K;1,70%
07/05/2020;20.020,00;19.760,00;20.020,00;19.620,00;286,18K;1,11%
06/05/2020;19.800,00;19.620,00;19.800,00;19.500,00;103,19K;-0,50%
05/05/2020;19.900,00;19.840,00;19.900,00;19.700,00;99,01K;0,30%
04/05/2020;19.840,00;20.100,00;20.100,00;19.760,00;3,21M;0,51%
03/05/2020;19.740,00;19.800,00;19.820,00;19.660,00;121,08K;1,13%
02/05/2020;19.520,00;19.420,00;19.780,00;19.420,00;28,97K;-0,41%
01/05/2020;19.600,00;19.960,00;19.960,00;19.600,00;66,68K;-1,11%
30/04/2020;19.820,00;19.840,00;19.880,00;19.360,00;122,44K;-0,10%
29/04/2020;19.840,00;20.240,00;20.400,00;19.840,00;521,14K;-1,98%
28/04/2020;20.240,00;20.180,00;20.240,00;20.060,00;98,17K;0,20%
27/04/2020;20.200,00;19.980,00;20.200,00;19.900,00;231,14K;2,02%
26/04/2020;19.800,00;19.260,00;19.800,00;19.260,00;114,20K;2,27%
25/04/2020;19.360,00;19.640,00;19.640,00;19.300,00;166,29K;0,52%
24/04/2020;19.260,00;19.320,00;19.600,00;19.260,00;149,79K;-0,62%
23/04/2020;19.380,00;19.360,00;19.600,00;19.360,00;150,07K;0,10%
22/04/2020;19.360,00;19.300,00;19.360,00;18.940,00;183,94K;2,87%
21/04/2020;18.820,00;19.200,00;19.400,00;18.820,00;141,53K;-1,98%
20/04/2020;19.200,00;18.940,00;19.400,00;18.920,00;73,35K;-0,83%
19/04/2020;19.360,00;19.260,00;19.360,00;19.100,00;46,05K;1,26%
18/04/2020;19.120,00;19.260,00;19.300,00;19.080,00;174,06K;-0,73%
17/04/2020;19.260,00;19.300,00;19.460,00;19.020,00;142,33K;-0,41%
16/04/2020;19.340,00;19.260,00;19.560,00;19.200,00;193,95K;1,26%
15/04/2020;19.100,00;18.800,00;19.100,00;18.800,00;103,72K;0,53%
14/04/2020;19.000,00;18.840,00;19.000,00;18.800,00;721,22K;1,39%
13/04/2020;18.740,00;18.800,00;18.880,00;18.620,00;76,06K;-0,32%
12/04/2020;18.800,00;19.000,00;19.000,00;18.760,00;137,88K;-1,05%
11/04/2020;19.000,00;18.980,00;19.000,00;18.700,00;364,27K;0,11%
10/04/2020;18.980,00;19.060,00;19.200,00;18.980,00;92,38K;-0,42%
09/04/2020;19.060,00;19.460,00;19.460,00;18.860,00;161,90K;0,32%
08/04/2020;19.000,00;19.060,00;19.380,00;19.000,00;214,66K;-1,04%
07/04/2020;19.200,00;19.020,00;19.460,00;19.020,00;462,65K;0,95%
06/04/2020;19.020,00;19.000,00;19.440,00;18.740,00;193,53K;0,42%
05/04/2020;18.940,00;18.700,00;18.940,00;18.520,00;168,66K;2,38%
04/04/2020;18.500,00;18.520,00;18.580,00;18.440,00;109,54K;-1,39%
03/04/2020;18.760,00;19.300,00;19.300,00;18.760,00;663,99K;-2,90%
02/04/2020;19.320,00;19.820,00;20.100,00;19.320,00;630,96K;-4,17%
01/04/2020;20.160,00;20.100,00;20.280,00;19.900,00;216,04K;0,20%
31/03/2020;20.120,00;20.300,00;20.300,00;20.120,00;111,70K;-1,08%
30/03/2020;20.340,00;20.380,00;20.400,00;20.140,00;36,03K;-0,20%
29/03/2020;20.380,00;20.600,00;20.740,00;20.360,00;140,68K;-1,07%
28/03/2020;20.600,00;20.720,00;20.720,00;20.280,00;159,54K;0,98%
27/03/2020;20.400,00;20.260,00;20.460,00;20.260,00;83,69K;0,29%
26/03/2020;20.340,00;20.500,00;20.500,00;20.260,00;16,22K;-0,88%
25/03/2020;20.520,00;20.320,00;20.720,00;20.320,00;103,51K;1,58%
24/03/2020;20.200,00;20.400,00;20.900,00;20.200,00;93,87K;-0,79%
23/03/2020;20.360,00;19.900,00;20.360,00;19.900,00;318,07K;2,31%
22/03/2020;19.900,00;20.400,00;20.400,00;19.900,00;210,00K;-2,45%
21/03/2020;20.400,00;20.040,00;20.480,00;20.040,00;161,49K;1,80%
20/03/2020;20.040,00;20.340,00;20.460,00;20.040,00;127,53K;-1,76%
19/03/2020;20.400,00;20.720,00;20.720,00;20.400,00;90,19K;-0,49%
18/03/2020;20.500,00;20.920,00;20.920,00;20.500,00;106,20K;-0,97%
17/03/2020;20.700,00;20.660,00;21.140,00;20.660,00;254,12K;-1,05%
16/03/2020;20.920,00;21.300,00;21.300,00;20.920,00;342,96K;-1,78%
15/03/2020;21.300,00;21.200,00;21.300,00;20.860,00;498,72K;0,47%
14/03/2020;21.200,00;21.160,00;21.200,00;20.840,00;334,56K;2,71%
13/03/2020;20.640,00;21.300,00;21.300,00;20.640,00;353,25K;-3,10%
12/03/2020;21.300,00;21.360,00;21.360,00;21.120,00;91,73K;-0,47%
11/03/2020;21.400,00;21.120,00;21.400,00;21.080,00;140,14K;1,33%
10/03/2020;21.120,00;21.200,00;21.200,00;20.960,00;170,12K;-0,38%
09/03/2020;21.200,00;21.320,00;21.320,00;21.000,00;189,29K;-0,56%
08/03/2020;21.320,00;21.280,00;21.400,00;21.160,00;387,00K;0,19%
07/03/2020;21.280,00;20.980,00;21.280,00;20.980,00;610,73K;1,33%
06/03/2020;21.000,00;20.700,00;21.000,00;20.700,00;321,09K;0,38%
05/03/2020;20.920,00;20.780,00;20.920,00;20.700,00;108,75K;0,67%
04/03/2020;20.780,00;20.780,00;20.780,00;20.640,00;120,70K;0,00%
03/03/2020;20.780,00;20.600,00;20.860,00;20.600,00;153,05K;-0,10%
02/03/2020;20.800,00;20.580,00;20.800,00;20.580,00;171,70K;1,07%
01/03/2020;20.580,00;20.520,00;20.800,00;20.520,00;36,58K;-0,96%
29/02/2020;20.780,00;20.760,00;20.780,00;20.540,00;149,53K;0,10%
28/02/2020;20.760,00;20.520,00;20.760,00;20.500,00;38,14K;0,78%
27/02/2020;20.600,00;20.800,00;20.800,00;20.600,00;58,49K;-1,34%
26/02/2020;20.880,00;20.880,00;20.880,00;20.720,00;101,92K;0,00%
25/02/2020;20.880,00;20.860,00;21.000,00;20.760,00;204,22K;-0,10%
24/02/2020;20.900,00;20.580,00;20.900,00;20.580,00;102,59K;1,55%
23/02/2020;20.580,00;20.200,00;20.720,00;20.200,00;14,44K;-0,96%
22/02/2020;20.780,00;20.840,00;20.840,00;20.540,00;11,18K;-0,48%
21/02/2020;20.880,00;20.580,00;20.880,00;20.580,00;125,33K;1,16%
20/02/2020;20.640,00;20.700,00;20.760,00;20.500,00;73,77K;0,29%
19/02/2020;20.580,00;20.340,00;20.820,00;20.340,00;253,42K;-0,96%
18/02/2020;20.780,00;20.600,00;20.780,00;20.600,00;1,26M;0,48%
17/02/2020;20.680,00;20.600,00;20.800,00;20.540,00;189,91K;0,58%
